,t300_e,t300_e_anom,t300_w,t300_w_anom,t300_c,t300_c_anom,wwv_e,wwv_e_anom,wwv_w,wwv_w_anom,wwv_c,wwv_c_anom,olr,olr_anom,olr_norm,u850_e,u850_e_anom,u850_e_norm,u850_w,u850_w_anom,u850_w_norm,u850_c,u850_c_anom,u850_c_norm,nino1+2,nino1+2_anom,nino3,nino3_anom,nino4,nino4_anom,nino3.4,nino3.4_anom
1988-04-01,15.73732,-0.8363113,20.44766,-0.4681549,18.19466,-0.6442471,577873900000000.0,-133720500000000.0,1618066000000000.0,-98500650000000.0,2195940000000000.0,-232221100000000.0,,,,,,,,,,,,,24.66,-1.07,26.81,-0.76,27.91,-0.6,27.26,-0.55
1988-05-01,15.63918,-0.9523554,20.48575,-0.3335667,18.16759,-0.6295376,562145800000000.0,-149116300000000.0,1622161000000000.0,-66219670000000.0,2184307000000000.0,-215336000000000.0,,,,,,,,,,,,,23.48,-1.13,25.54,-1.67,28.07,-0.72,26.56,-1.32
1988-06-01,15.70308,-0.9195318,20.49367,-0.1878605,18.20228,-0.5378265,574733800000000.0,-148375800000000.0,1625287000000000.0,-33011120000000.0,2200021000000000.0,-181387100000000.0,,,,,,,,,,,,,21.58,-1.59,24.48,-2.16,27.89,-0.95,26.01,-1.7
1988-07-01,15.78116,-0.8609514,20.50354,-0.07262993,18.24478,-0.4496918,593249000000000.0,-143360800000000.0,1631590000000000.0,-8286200000000.0,2224839000000000.0,-151646800000000.0,,,,,,,,,,,,,20.23,-1.6,23.79,-2.08,27.79,-1.0,25.57,-1.73
1988-08-01,15.86112,-0.8273439,20.50485,-0.06812668,18.28371,-0.4312668,610998000000000.0,-142829700000000.0,1636364000000000.0,-3898354000000.0,2247362000000000.0,-146728200000000.0,,,,,,,,,,,,,19.19,-1.66,23.62,-1.6,27.7,-0.99,25.47,-1.43
1988-09-01,15.84965,-0.9271431,20.52639,-0.1510258,18.28946,-0.5222511,618457800000000.0,-158307300000000.0,1655614000000000.0,-729473400000.0,2274072000000000.0,-159036700000000.0,,,,,,,,,,,,,19.06,-1.52,24.07,-0.94,27.91,-0.77,25.83,-0.93
1988-10-01,15.70132,-1.162613,20.6877,-0.1577587,18.30267,-0.6383915,602672700000000.0,-195158500000000.0,1706191000000000.0,22154380000000.0,2308864000000000.0,-173004000000000.0,,,,,,,,,,,,,19.35,-1.53,23.51,-1.58,26.93,-1.75,24.76,-2.01
1988-11-01,15.68357,-1.27463,20.92132,-0.04635239,18.41605,-0.6338501,608639400000000.0,-210184400000000.0,1761001000000000.0,52877090000000.0,2369640000000000.0,-157307200000000.0,,,,,,,,,,,,,20.41,-1.22,23.38,-1.82,26.81,-1.87,24.6,-2.22
1988-12-01,15.87776,-1.140095,21.04203,0.09395218,18.57191,-0.4963055,652679500000000.0,-182977900000000.0,1786694000000000.0,77417730000000.0,2439373000000000.0,-105560400000000.0,,,,,,,,,,,,,21.67,-1.17,23.44,-1.82,26.67,-1.78,24.63,-2.01
1989-01-01,16.04135,-0.9330406,21.09193,0.2219124,18.67619,-0.330513,685413500000000.0,-141640400000000.0,1805614000000000.0,103837000000000.0,2491028000000000.0,-37803230000000.0,61.1,26.3,1.7,12.3,1.9,1.0,3.7,1.9,0.8,12.4,3.1,1.2,24.04,-0.48,24.23,-1.45,26.36,-1.86,24.56,-2.0
1989-02-01,16.12072,-0.6546021,21.14029,0.2584286,18.73938,-0.1782837,689028400000000.0,-91401130000000.0,1825170000000000.0,111214700000000.0,2514198000000000.0,19813490000000.0,,,,,,,,,,,,,25.86,-0.23,25.42,-0.96,26.63,-1.46,25.26,-1.48
1989-03-01,16.22198,-0.3978596,21.1805,0.2511196,18.80879,-0.05929184,692926700000000.0,-42377840000000.0,1824601000000000.0,98249260000000.0,2517528000000000.0,55871350000000.0,,,,,,,,,,,,,26.6,0.0,25.93,-1.23,26.97,-1.26,25.8,-1.44
1989-04-01,16.35391,-0.2197247,21.22353,0.3077087,18.89434,0.05543327,707812100000000.0,-3782256000000.0,1812113000000000.0,95546920000000.0,2519925000000000.0,91764660000000.0,,,,,,,,,,,,,25.6,-0.13,26.51,-1.06,27.41,-1.1,26.49,-1.32
1989-05-01,16.4744,-0.1171379,21.17601,0.3566856,18.92718,0.1300526,726492500000000.0,15230360000000.0,1787135000000000.0,98754990000000.0,2513628000000000.0,113985200000000.0,,,,,,,,,,,,,23.36,-1.25,26.31,-0.9,28.1,-0.69,26.99,-0.89
1989-06-01,16.54875,-0.07385445,21.00177,0.3202343,18.87185,0.1317387,743962100000000.0,20852470000000.0,1748404000000000.0,90105730000000.0,2492366000000000.0,110958100000000.0,,,,,,,,,,,,,22.03,-1.15,26.25,-0.39,27.79,-1.05,27.03,-0.67
1989-07-01,16.52235,-0.1197605,20.87972,0.3035526,18.79555,0.101078,749770100000000.0,13160320000000.0,1727361000000000.0,87485260000000.0,2477131000000000.0,100645600000000.0,,,,,,,,,,,,,21.14,-0.7,25.35,-0.52,27.96,-0.83,26.73,-0.57
1989-08-01,16.46915,-0.2193127,20.86666,0.2936802,18.76329,0.04831123,753202700000000.0,-624984900000.0,1725004000000000.0,84741180000000.0,2478206000000000.0,84115860000000.0,,,,,,,,,,,,,20.35,-0.51,24.57,-0.65,27.79,-0.91,26.18,-0.72
1989-09-01,16.49933,-0.277462,20.91963,0.242218,18.80536,-0.006349564,767707400000000.0,-9057683000000.0,1726883000000000.0,70539330000000.0,2494590000000000.0,61481650000000.0,,,,,,,,,,,,,19.7,-0.88,24.61,-0.4,28.13,-0.54,26.25,-0.51
1989-10-01,16.52209,-0.3418446,21.13035,0.2848969,18.92618,-0.01488113,779573000000000.0,-18258170000000.0,1754464000000000.0,70427530000000.0,2534037000000000.0,52169360000000.0,,,,,,,,,,,,,20.2,-0.68,24.52,-0.57,28.14,-0.54,26.22,-0.55
1989-11-01,16.62242,-0.3357792,21.38468,0.4170036,19.10684,0.05693817,800613500000000.0,-18210260000000.0,1796020000000000.0,87896240000000.0,2596634000000000.0,69686110000000.0,,,,,,,,,,,,,21.19,-0.43,24.5,-0.7,27.91,-0.76,26.21,-0.62
1989-12-01,16.95315,-0.0647049,21.40587,0.4577923,19.27609,0.2078743,861437300000000.0,25779870000000.0,1796892000000000.0,87615320000000.0,2658329000000000.0,113394900000000.0,,,,,,,,,,,,,22.26,-0.58,24.76,-0.5,28.3,-0.15,26.44,-0.2
1990-01-01,17.23295,0.258564,21.29871,0.4286938,19.35402,0.3473167,908512400000000.0,81458420000000.0,1781191000000000.0,79413810000000.0,2689703000000000.0,160872300000000.0,19.8,-15.0,-1.0,12.6,2.2,1.2,-1.1,-2.9,-1.2,8.7,-0.6,-0.2,23.92,-0.6,25.27,-0.4,28.2,-0.02,26.45,-0.11
1990-02-01,17.27858,0.5032578,21.26133,0.3794613,19.35634,0.438673,900078600000000.0,119649000000000.0,1779982000000000.0,66026670000000.0,2680060000000000.0,185675500000000.0,,,,,,,,,,,,,25.66,-0.43,26.27,-0.11,28.27,0.18,26.74,0.01
1990-03-01,17.17609,0.5562572,21.22016,0.2907829,19.28584,0.4177628,864767900000000.0,129463300000000.0,1770112000000000.0,43760480000000.0,2634880000000000.0,173223800000000.0,,,,,,,,,,,,,26.1,-0.5,26.67,-0.5,28.36,0.13,27.05,-0.18
1990-04-01,16.95112,0.3774872,21.10439,0.1885738,19.11784,0.2789345,805464900000000.0,93870540000000.0,1742352000000000.0,25785370000000.0,2547817000000000.0,119655900000000.0,,,,,,,,,,,,,25.03,-0.7,27.36,-0.21,28.67,0.16,27.74,-0.06
1990-05-01,16.69458,0.1030445,20.94489,0.1255741,18.91193,0.1147995,756306800000000.0,45044680000000.0,1707143000000000.0,18763100000000.0,2463450000000000.0,63807910000000.0,,,,,,,,,,,,,24.0,-0.61,27.24,0.03,28.64,-0.15,27.92,0.04
1990-06-01,16.51765,-0.1049576,20.85089,0.1693592,18.77826,0.03815079,733479500000000.0,10369860000000.0,1687751000000000.0,29452200000000.0,2421230000000000.0,39822130000000.0,,,,,,,,,,,,,22.77,-0.4,26.46,-0.18,28.64,-0.2,27.44,-0.26
1990-07-01,16.53648,-0.1056328,20.81592,0.2397499,18.76902,0.07455063,748040700000000.0,11430920000000.0,1682335000000000.0,42459110000000.0,2430376000000000.0,53890300000000.0,,,,,,,,,,,,,20.93,-0.9,25.72,-0.15,28.68,-0.11,27.27,-0.03
1990-08-01,16.69597,0.007505417,20.80898,0.2360096,18.84169,0.1267128,786369900000000.0,32542160000000.0,1684360000000000.0,44097770000000.0,2470730000000000.0,76639930000000.0,,,,,,,,,,,,,20.39,-0.47,25.16,-0.06,28.83,0.14,26.99,0.09
1990-09-01,16.81528,0.03848267,20.92151,0.2440987,18.95746,0.14575,809036700000000.0,32271580000000.0,1698659000000000.0,42315090000000.0,2507695000000000.0,74586670000000.0,,,,,,,,,,,,,19.98,-0.6,25.0,-0.01,28.76,0.08,26.73,-0.03
1990-10-01,16.87932,0.01538658,21.11319,0.2677364,19.08809,0.1470337,821616000000000.0,23784860000000.0,1721290000000000.0,37253200000000.0,2542906000000000.0,61038200000000.0,,,,,,,,,,,,,20.08,-0.79,24.91,-0.17,28.96,0.28,26.95,0.18
1990-11-01,17.0063,0.04810333,21.22012,0.252449,19.20461,0.1547089,846910400000000.0,28086600000000.0,1739112000000000.0,30988190000000.0,2586022000000000.0,59074860000000.0,,,,,,,,,,,,,20.73,-0.9,24.84,-0.36,28.82,0.15,26.73,-0.09
1990-12-01,17.27355,0.2556953,21.12945,0.181366,19.28514,0.2169189,898699800000000.0,63042340000000.0,1727630000000000.0,18353600000000.0,2626330000000000.0,81395800000000.0,,,,,,,,,,,,,22.12,-0.72,25.18,-0.08,28.84,0.39,26.86,0.22
1991-01-01,17.36272,0.3883381,20.97016,0.1001377,19.24469,0.2379856,911557400000000.0,84503480000000.0,1702464000000000.0,687329000000.0,2614022000000000.0,85190940000000.0,27.9,-6.9,-0.4,10.5,0.1,0.1,0.8,-1.0,-0.4,8.8,-0.5,-0.2,23.73,-0.78,25.63,-0.05,28.62,0.4,26.89,0.33
1991-02-01,17.07468,0.2993584,20.96582,0.08395386,19.10465,0.1869831,851856600000000.0,71426980000000.0,1706247000000000.0,-7708258000000.0,2558104000000000.0,63718790000000.0,,,,,,,,,,,,,25.7,-0.4,26.28,-0.1,28.4,0.3,26.87,0.14
1991-03-01,16.82141,0.2015781,21.06505,0.1356754,19.03528,0.1671982,786114800000000.0,50810270000000.0,1729332000000000.0,2980305000000.0,2515447000000000.0,53790440000000.0,,,,,,,,,,,,,26.32,-0.28,26.96,-0.2,28.38,0.15,27.16,-0.08
1991-04-01,16.87254,0.2989101,21.08323,0.1674118,19.06922,0.2303104,767634200000000.0,56039860000000.0,1728481000000000.0,11914640000000.0,2496115000000000.0,67954440000000.0,,,,,,,,,,,,,25.21,-0.52,27.39,-0.19,28.73,0.22,27.89,0.08
1991-05-01,17.03634,0.4448013,20.99336,0.1740398,19.10068,0.3035488,783885500000000.0,72623330000000.0,1702147000000000.0,13766980000000.0,2486033000000000.0,86390310000000.0,,,,,,,,,,,,,24.65,0.04,27.44,0.22,29.18,0.39,28.13,0.25
1991-06-01,17.16115,0.5385456,20.86383,0.1822987,19.09281,0.3526955,810096300000000.0,86986640000000.0,1673979000000000.0,15680930000000.0,2484076000000000.0,102667400000000.0,,,,,,,,,,,,,23.07,-0.11,27.23,0.58,29.05,0.21,28.1,0.39
1991-07-01,17.21158,0.5694695,20.76571,0.189537,19.06573,0.3712635,831394100000000.0,94784290000000.0,1658858000000000.0,18981740000000.0,2490252000000000.0,113766200000000.0,,,,,,,,,,,,,22.06,0.23,26.43,0.56,28.95,0.17,27.77,0.47
1991-08-01,17.1966,0.5081387,20.76584,0.1928654,19.05864,0.3436642,842240600000000.0,88412910000000.0,1666513000000000.0,26250710000000.0,2508754000000000.0,114663500000000.0,,,,,,,,,,,,,20.98,0.12,25.55,0.33,29.07,0.38,27.5,0.6
1991-09-01,17.30656,0.529768,20.84665,0.1692352,19.15339,0.3416824,869470300000000.0,92705190000000.0,1679383000000000.0,23039820000000.0,2548854000000000.0,115745100000000.0,,,,,,,,,,,,,20.72,0.14,25.12,0.11,28.85,0.17,27.07,0.31
1991-10-01,17.58338,0.7194386,20.92244,0.07697868,19.32533,0.3842716,922799800000000.0,124968700000000.0,1682579000000000.0,-1457739000000.0,2605379000000000.0,123510900000000.0,,,,,,,,,,,,,21.09,0.22,25.36,0.27,29.31,0.63,27.41,0.64
1991-11-01,17.96058,1.002384,20.85685,-0.1108284,19.47153,0.4216328,986733200000000.0,167909500000000.0,1663739000000000.0,-44384460000000.0,2650473000000000.0,123525100000000.0,,,,,,,,,,,,,21.92,0.29,25.93,0.73,29.12,0.44,27.71,0.89
1991-12-01,18.35604,1.338186,20.60119,-0.3468895,19.52731,0.4590969,1052385000000000.0,216728000000000.0,1621433000000000.0,-87842950000000.0,2673819000000000.0,128885000000000.0,,,,,,,,,,,,,23.13,0.29,26.3,1.03,29.21,0.77,28.14,1.5
1992-01-01,18.58235,1.607964,20.27481,-0.5952072,19.46529,0.4585896,1080123000000000.0,253069300000000.0,1573454000000000.0,-128323000000000.0,2653577000000000.0,124746500000000.0,0.6,-34.2,-2.2,6.4,-4.0,-2.2,-2.9,-4.7,-2.0,1.2,-8.1,-3.2,24.59,0.07,26.86,1.18,28.8,0.58,28.23,1.67
1992-02-01,18.50572,1.730404,20.03028,-0.8515816,19.30107,0.3834057,1044223000000000.0,263793100000000.0,1534705000000000.0,-179250100000000.0,2578928000000000.0,84542940000000.0,,,,,,,,,,,,,26.25,0.15,27.34,0.96,28.76,0.67,28.28,1.55
1992-03-01,18.12442,1.504583,19.94537,-0.9840126,19.07439,0.2063084,953794000000000.0,218489400000000.0,1521895000000000.0,-204457000000000.0,2475688000000000.0,14032200000000.0,,,,,,,,,,,,,27.38,0.78,27.87,0.71,28.83,0.6,28.39,1.16
1992-04-01,17.6872,1.113569,19.92239,-0.9934292,18.85328,0.01436996,868605300000000.0,157011000000000.0,1518383000000000.0,-198183200000000.0,2386988000000000.0,-41172360000000.0,,,,,,,,,,,,,27.17,1.44,28.46,0.89,29.03,0.52,28.81,1.0
1992-05-01,17.29321,0.7016697,19.8647,-0.9546185,18.63473,-0.1623993,804268900000000.0,93006710000000.0,1507148000000000.0,-181232900000000.0,2311416000000000.0,-88226140000000.0,,,,,,,,,,,,,26.09,1.47,28.28,1.07,29.12,0.33,28.79,0.91
1992-06-01,16.99025,0.3676376,19.86825,-0.8132877,18.49167,-0.2484398,763662200000000.0,40552610000000.0,1511499000000000.0,-146800000000000.0,2275161000000000.0,-106247300000000.0,,,,,,,,,,,,,23.66,0.48,27.12,0.47,29.01,0.17,28.12,0.42
1992-07-01,16.87447,0.232357,19.98595,-0.5902157,18.4977,-0.1967716,760409500000000.0,23799760000000.0,1536336000000000.0,-103539600000000.0,2296746000000000.0,-79739830000000.0,,,,,,,,,,,,,21.44,-0.39,25.65,-0.22,29.12,0.33,27.45,0.15
1992-08-01,16.80624,0.1177769,20.13635,-0.4366283,18.54353,-0.1714497,772863200000000.0,19035500000000.0,1567275000000000.0,-72987060000000.0,2340138000000000.0,-53951770000000.0,,,,,,,,,,,,,20.67,-0.18,24.98,-0.24,28.65,-0.04,26.82,-0.08
1992-09-01,16.8009,0.02410507,20.31045,-0.3669624,18.6318,-0.1799107,795998400000000.0,19233270000000.0,1605429000000000.0,-50914560000000.0,2401427000000000.0,-31681290000000.0,,,,,,,,,,,,,20.37,-0.21,24.82,-0.19,28.65,-0.03,26.6,-0.16
1992-10-01,16.88732,0.02338409,20.53679,-0.308672,18.79121,-0.1498489,817245600000000.0,19414390000000.0,1654154000000000.0,-29882500000000.0,2471400000000000.0,-10468180000000.0,,,,,,,,,,,,,20.99,0.12,24.66,-0.42,28.45,-0.24,26.27,-0.5
1992-11-01,17.02475,0.06655121,20.70148,-0.2661972,18.94286,-0.1070404,842012300000000.0,23188530000000.0,1684869000000000.0,-23255230000000.0,2526881000000000.0,-66571990000.0,,,,,,,,,,,,,21.37,-0.26,24.97,-0.23,28.37,-0.3,26.64,-0.18
1992-12-01,17.2473,0.2294502,20.6338,-0.3142796,19.01401,-0.05420876,889696400000000.0,54038940000000.0,1675061000000000.0,-34215590000000.0,2564757000000000.0,19823150000000.0,,,,,,,,,,,,,22.41,-0.43,25.1,-0.17,28.48,0.03,26.78,0.14
1993-01-01,17.33293,0.3585415,20.47984,-0.3901749,18.97464,-0.03205681,902476000000000.0,75422040000000.0,1645506000000000.0,-56271320000000.0,2547982000000000.0,19150720000000.0,23.5,-11.3,-0.7,9.5,-0.9,-0.5,0.3,-1.5,-0.6,6.6,-2.7,-1.1,24.25,-0.27,25.66,-0.01,28.32,0.09,26.73,0.16
1993-02-01,17.21076,0.4354439,20.48094,-0.4009247,18.91678,-0.0008831024,866995900000000.0,86566340000000.0,1637539000000000.0,-76416060000000.0,2504535000000000.0,10150350000000.0,,,,,,,,,,,,,26.12,0.03,26.69,0.31,28.1,0.0,27.07,0.34
1993-03-01,17.13387,0.5140381,20.53826,-0.3911152,18.90991,0.04183006,828399300000000.0,93094760000000.0,1642380000000000.0,-83971440000000.0,2470780000000000.0,9123316000000.0,,,,,,,,,,,,,26.84,0.23,27.38,0.22,28.29,0.07,27.46,0.23
1993-04-01,17.15782,0.5841904,20.44292,-0.4728928,18.87163,0.03272057,807207500000000.0,95613150000000.0,1617605000000000.0,-98961680000000.0,2424812000000000.0,-3348464000000.0,,,,,,,,,,,,,26.23,0.5,28.02,0.44,28.51,0.0,28.13,0.32
1993-05-01,17.0949,0.5033627,20.21156,-0.6077595,18.72083,-0.07629776,789845600000000.0,78583410000000.0,1570411000000000.0,-117969100000000.0,2360257000000000.0,-39385660000000.0,,,,,,,,,,,,,25.16,0.54,28.05,0.84,28.79,-0.0,28.53,0.65
1993-06-01,16.88701,0.2644062,19.97757,-0.7039642,18.49933,-0.2407837,758762700000000.0,35653130000000.0,1526618000000000.0,-131680900000000.0,2285381000000000.0,-96027680000000.0,,,,,,,,,,,,,23.53,0.36,26.82,0.18,28.76,-0.08,27.86,0.15
1993-07-01,16.69078,0.04866982,19.89314,-0.6830254,18.36142,-0.3330479,732800900000000.0,-3808898000000.0,1511021000000000.0,-128854700000000.0,2243822000000000.0,-132663500000000.0,,,,,,,,,,,,,22.06,0.23,26.04,0.17,28.8,0.02,27.51,0.22
1993-08-01,16.66491,-0.02355766,20.00063,-0.5723438,18.40512,-0.3098545,737798700000000.0,-16028950000000.0,1530307000000000.0,-109955700000000.0,2268105000000000.0,-125984800000000.0,,,,,,,,,,,,,20.98,0.13,25.25,0.03,28.67,-0.02,26.86,-0.04
1993-09-01,16.81763,0.04083443,20.18395,-0.4934654,18.57381,-0.2379055,780638000000000.0,3872920000000.0,1561270000000000.0,-95073260000000.0,2341908000000000.0,-91200410000000.0,,,,,,,,,,,,,20.88,0.3,25.16,0.15,28.83,0.16,27.0,0.24
1993-10-01,16.96067,0.09672928,20.41247,-0.4329834,18.76144,-0.1796188,811955300000000.0,14124130000000.0,1597470000000000.0,-86566940000000.0,2409425000000000.0,-72442680000000.0,,,,,,,,,,,,,21.19,0.32,25.28,0.2,28.66,-0.02,26.96,0.19
1993-11-01,17.01654,0.05834389,20.5949,-0.3727703,18.88334,-0.1665649,821175000000000.0,2351226000000.0,1625469000000000.0,-82655170000000.0,2446644000000000.0,-80303810000000.0,,,,,,,,,,,,,21.64,0.01,25.21,0.01,28.76,0.08,26.9,0.08
1993-12-01,16.95134,-0.06651688,20.65583,-0.2922516,18.88394,-0.1842804,811587800000000.0,-24069670000000.0,1639524000000000.0,-69752280000000.0,2451112000000000.0,-93822220000000.0,,,,,,,,,,,,,22.46,-0.37,25.25,-0.02,28.74,0.29,26.74,0.1
1994-01-01,16.70813,-0.2662601,20.68809,-0.1819248,18.78444,-0.2222633,768586300000000.0,-58467660000000.0,1654689000000000.0,-47087610000000.0,2423276000000000.0,-105555300000000.0,33.5,-1.3,-0.1,10.2,-0.2,-0.1,1.6,-0.2,-0.1,9.9,0.6,0.2,24.31,-0.2,25.75,0.08,28.31,0.09,26.58,0.02
1994-02-01,16.4293,-0.3460197,20.74907,-0.1327953,18.68288,-0.2347832,711436400000000.0,-68993150000000.0,1676832000000000.0,-37123150000000.0,2388269000000000.0,-106116300000000.0,,,,,,,,,,,,,25.76,-0.34,26.19,-0.19,27.89,-0.2,26.65,-0.08
1994-03-01,16.2803,-0.3395405,20.84185,-0.08752823,18.66002,-0.2080669,672400900000000.0,-62903690000000.0,1697387000000000.0,-28964860000000.0,2369788000000000.0,-91868550000000.0,,,,,,,,,,,,,25.54,-1.06,26.86,-0.3,28.28,0.06,27.38,0.15
1994-04-01,16.2967,-0.2769318,20.9007,-0.01511574,18.69856,-0.1403446,663823800000000.0,-47770570000000.0,1704047000000000.0,-12519560000000.0,2367871000000000.0,-60290070000000.0,,,,,,,,,,,,,24.51,-1.22,27.01,-0.56,28.4,-0.11,27.88,0.08
1994-05-01,16.43659,-0.1549492,20.83151,0.01218796,18.72938,-0.06775475,682778000000000.0,-28484160000000.0,1684089000000000.0,-4291612000000.0,2366867000000000.0,-32775700000000.0,,,,,,,,,,,,,23.52,-1.1,26.95,-0.26,28.98,0.19,28.0,0.12
1994-06-01,16.54563,-0.07698059,20.69387,0.01233673,18.70973,-0.03038406,707222100000000.0,-15887490000000.0,1650125000000000.0,-8173591000000.0,2357347000000000.0,-24061210000000.0,,,,,,,,,,,,,22.42,-0.75,26.42,-0.23,29.03,0.19,27.84,0.13
1994-07-01,16.59807,-0.04404259,20.58643,0.01025963,18.67875,-0.01571465,731354600000000.0,-5255161000000.0,1627996000000000.0,-11879750000000.0,2359351000000000.0,-17134770000000.0,,,,,,,,,,,,,21.22,-0.61,25.26,-0.61,29.25,0.47,27.29,-0.01
1994-08-01,16.77833,0.08987045,20.54757,-0.02540207,18.74471,0.02973557,775890200000000.0,22062510000000.0,1620496000000000.0,-19766510000000.0,2396386000000000.0,2295928000000.0,,,,,,,,,,,,,19.89,-0.96,24.87,-0.35,29.31,0.61,27.3,0.4
1994-09-01,17.08573,0.3089333,20.60466,-0.072752,18.92152,0.1098118,842047500000000.0,65282360000000.0,1622365000000000.0,-33978960000000.0,2464412000000000.0,31303330000000.0,,,,,,,,,,,,,20.06,-0.52,24.9,-0.11,29.05,0.38,27.04,0.28
1994-10-01,17.43388,0.5699444,20.74177,-0.1036835,19.15958,0.2185192,906749200000000.0,108918000000000.0,1635192000000000.0,-48844380000000.0,2541941000000000.0,60073710000000.0,,,,,,,,,,,,,21.56,0.69,25.58,0.49,29.19,0.5,27.37,0.6
1994-11-01,17.70854,0.750349,20.80514,-0.1625309,19.32401,0.274107,952516600000000.0,133692900000000.0,1643188000000000.0,-64935480000000.0,2595705000000000.0,68757330000000.0,,,,,,,,,,,,,22.26,0.63,25.93,0.73,29.25,0.58,27.73,0.91
1994-12-01,17.74459,0.7267399,20.62882,-0.3192596,19.24927,0.1810513,955805800000000.0,120148400000000.0,1614567000000000.0,-94709260000000.0,2570373000000000.0,25439090000000.0,,,,,,,,,,,,,23.46,0.62,26.07,0.8,29.16,0.71,27.79,1.15
1995-01-01,17.49441,0.5200233,20.43771,-0.4323063,19.0299,0.02320099,905294500000000.0,78240610000000.0,1586931000000000.0,-114845900000000.0,2492226000000000.0,-36605200000000.0,8.5,-26.3,-1.7,9.8,-0.6,-0.3,0.3,-1.5,-0.6,9.7,0.4,0.2,25.04,0.52,26.17,0.5,28.76,0.54,27.32,0.75
1995-02-01,17.02468,0.2493591,20.46821,-0.4136543,18.82114,-0.09652901,811510400000000.0,31080870000000.0,1600781000000000.0,-113174400000000.0,2412291000000000.0,-82093470000000.0,,,,,,,,,,,,,26.17,0.07,26.75,0.37,28.8,0.71,27.37,0.64
1995-03-01,16.55117,-0.06866646,20.5978,-0.3315792,18.66226,-0.2058239,713001600000000.0,-22302960000000.0,1632985000000000.0,-93366680000000.0,2345987000000000.0,-115669600000000.0,,,,,,,,,,,,,26.3,-0.3,26.97,-0.2,28.81,0.59,27.53,0.3
1995-04-01,16.31062,-0.26301,20.71428,-0.2015362,18.60797,-0.2309399,658737900000000.0,-52856480000000.0,1659136000000000.0,-57430420000000.0,2317874000000000.0,-110287000000000.0,,,,,,,,,,,,,24.65,-1.08,27.0,-0.57,28.88,0.36,27.87,0.07
1995-05-01,16.34853,-0.2430077,20.74175,-0.07757378,18.64043,-0.156702,665764700000000.0,-45497460000000.0,1662144000000000.0,-26236610000000.0,2327909000000000.0,-71734010000000.0,,,,,,,,,,,,,23.37,-1.24,26.4,-0.82,29.05,0.26,27.67,-0.21
1995-06-01,16.45772,-0.1648884,20.66919,-0.01234245,18.6548,-0.08530807,698899500000000.0,-24210130000000.0,1643237000000000.0,-15061380000000.0,2342137000000000.0,-39271570000000.0,,,,,,,,,,,,,22.44,-0.73,26.03,-0.61,28.9,0.06,27.35,-0.36
1995-07-01,16.42395,-0.2181625,20.61182,0.03565598,18.60872,-0.08574677,708616500000000.0,-27993320000000.0,1635473000000000.0,-4403147000000.0,2344089000000000.0,-32396400000000.0,,,,,,,,,,,,,21.34,-0.5,25.51,-0.36,28.71,-0.08,27.09,-0.21
1995-08-01,16.30417,-0.3842907,20.64314,0.07016945,18.56777,-0.1472034,695599200000000.0,-58228480000000.0,1647681000000000.0,7418885000000.0,2343280000000000.0,-50809730000000.0,,,,,,,,,,,,,20.14,-0.71,24.44,-0.78,28.48,-0.21,26.33,-0.57
